prefix,resource,entry-number,organisation,reference,entity
local-nature-reserve,,,government-organisation:PB202,SP821039,45251379
local-nature-reserve,,,government-organisation:PB202,SJ884520,45251380
local-nature-reserve,,,government-organisation:PB202,SX477600,45251381
local-nature-reserve,,,government-organisation:PB202,TG259077,45251382
local-nature-reserve,,,government-organisation:PB202,TG276080,45251383
local-nature-reserve,,,government-organisation:PB202,SU982537,45251384
local-nature-reserve,,,government-organisation:PB202,SP335639,45251385
local-nature-reserve,,,government-organisation:PB202,SJ621480,45251386
local-nature-reserve,,,government-organisation:PB202,SD730141,45251387
local-nature-reserve,,,government-organisation:PB202,TQ281604,45251388
local-nature-reserve,,,government-organisation:PB202,SK647646,45251389
local-nature-reserve,,,government-organisation:PB202,TQ104880,45251390
local-nature-reserve,,,government-organisation:PB202,ST706731,45251391
local-nature-reserve,,,government-organisation:PB202,SJ530835,45251392
local-nature-reserve,,,government-organisation:PB202,TQ323079,45251393
local-nature-reserve,,,government-organisation:PB202,TQ282654,45251394
local-nature-reserve,,,government-organisation:PB202,SK354389,45251395
local-nature-reserve,,,government-organisation:PB202,NZ375395,45251396
local-nature-reserve,,,government-organisation:PB202,SD516312,45251397
local-nature-reserve,,,government-organisation:PB202,SP527747,45251398
local-nature-reserve,,,government-organisation:PB202,SJ506816,45251399
local-nature-reserve,,,government-organisation:PB202,SU136836,45251400
local-nature-reserve,,,government-organisation:PB202,NZ171656,45251401
local-nature-reserve,,,government-organisation:PB202,SP370763,45251402
local-nature-reserve,,,government-organisation:PB202,NZ193358,45251403
local-nature-reserve,,,government-organisation:PB202,TF472734,45251404
local-nature-reserve,,,government-organisation:PB202,TL174130,45251405
local-nature-reserve,,,government-organisation:PB202,TQ499552,45251406
local-nature-reserve,,,government-organisation:PB202,TQ201786,45251407
local-nature-reserve,,,government-organisation:PB202,NZ163664,45251408
local-nature-reserve,,,government-organisation:PB202,NZ305672,45251409
local-nature-reserve,,,government-organisation:PB202,ST949003,45251410
local-nature-reserve,,,government-organisation:PB202,ST665708,45251411
local-nature-reserve,,,government-organisation:PB202,SK566349,45251412
local-nature-reserve,,,government-organisation:PB202,NZ274608,45251413
local-nature-reserve,,,government-organisation:PB202,TQ421099,45251414
local-nature-reserve,,,government-organisation:PB202,SJ456836,45251415
local-nature-reserve,,,government-organisation:PB202,SU150833,45251416
local-nature-reserve,,,government-organisation:PB202,SE360180,45251417
local-nature-reserve,,,government-organisation:PB202,TQ264709,45251418
local-nature-reserve,,,government-organisation:PB202,TQ278666,45251419
local-nature-reserve,,,government-organisation:PB202,NZ264861,45251420
local-nature-reserve,,,government-organisation:PB202,ST711804,45251421
local-nature-reserve,,,government-organisation:PB202,NZ373375,45251422
local-nature-reserve,,,government-organisation:PB202,TQ295073,45251423
local-nature-reserve,,,government-organisation:PB202,SD610232,45251424
local-nature-reserve,,,government-organisation:PB202,SD636223,45251425
local-nature-reserve,,,government-organisation:PB202,TG033420,45251426
local-nature-reserve,,,government-organisation:PB202,SO874927,45251427
local-nature-reserve,,,government-organisation:PB202,SJ912905,45251428
local-nature-reserve,,,government-organisation:PB202,TQ199041,45251429
local-nature-reserve,,,government-organisation:PB202,TQ276902,45251430
local-nature-reserve,,,government-organisation:PB202,TQ353252,45251431
local-nature-reserve,,,government-organisation:PB202,SK553332,45251432
local-nature-reserve,,,government-organisation:PB202,SO888563,45251433
local-nature-reserve,,,government-organisation:PB202,TQ171327,45251434
local-nature-reserve,,,government-organisation:PB202,SO956885,45251435
local-nature-reserve,,,government-organisation:PB202,SU914880,45251436
local-nature-reserve,,,government-organisation:PB202,SK438975,45251437
local-nature-reserve,,,government-organisation:PB202,SK435852,45251438
local-nature-reserve,,,government-organisation:PB202,SX472594,45251439
local-nature-reserve,,,government-organisation:PB202,SK562820,45251440
local-nature-reserve,,,government-organisation:PB202,TL176979,45251441
local-nature-reserve,,,government-organisation:PB202,SK380928,45251442
local-nature-reserve,,,government-organisation:PB202,TQ222820,45251443
local-nature-reserve,,,government-organisation:PB202,SE348033,45251444
local-nature-reserve,,,government-organisation:PB202,SK548338,45251445
local-nature-reserve,,,government-organisation:PB202,TL755222,45251446
local-nature-reserve,,,government-organisation:PB202,TQ297899,45251447
local-nature-reserve,,,government-organisation:PB202,TL636726,45251448
local-nature-reserve,,,government-organisation:PB202,SP288896,45251449
local-nature-reserve,,,government-organisation:PB202,TQ463844,45251450
local-nature-reserve,,,government-organisation:PB202,SJ816897,45251451
local-nature-reserve,,,government-organisation:PB202,SU502058,45251452
local-nature-reserve,,,government-organisation:PB202,SD494726,45251453
local-nature-reserve,,,government-organisation:PB202,SD490724,45251454
local-nature-reserve,,,government-organisation:PB202,SK216043,45251455
local-nature-reserve,,,government-organisation:PB202,SO973776,45251456
local-nature-reserve,,,government-organisation:PB202,TL152063,45251457
local-nature-reserve,,,government-organisation:PB202,SD752009,45251458
local-nature-reserve,,,government-organisation:PB202,TM161315,45251459
local-nature-reserve,,,government-organisation:PB202,SP362835,45251460
local-nature-reserve,,,government-organisation:PB202,NZ113643,45251461
local-nature-reserve,,,government-organisation:PB202,SJ984046,45251462
local-nature-reserve,,,government-organisation:PB202,SK601357,45251463
local-nature-reserve,,,government-organisation:PB202,SX376714,45251464
local-nature-reserve,,,government-organisation:PB202,SJ296299,45251465
local-nature-reserve,,,government-organisation:PB202,TQ197885,45251466
local-nature-reserve,,,government-organisation:PB202,TL122004,45251467
local-nature-reserve,,,government-organisation:PB202,SK532390,45251468
local-nature-reserve,,,government-organisation:PB202,TQ101991,45251469
local-nature-reserve,,,government-organisation:PB202,TL317149,45251470
local-nature-reserve,,,government-organisation:PB202,SK597083,45251471
local-nature-reserve,,,government-organisation:PB202,SU689129,45251472
local-nature-reserve,,,government-organisation:PB202,TQ104951,45251473
local-nature-reserve,,,government-organisation:PB202,NZ217637,45251474
local-nature-reserve,,,government-organisation:PB202,SP218961,45251475
local-nature-reserve,,,government-organisation:PB202,TL340558,45251476
local-nature-reserve,,,government-organisation:PB202,NZ567175,45251477
local-nature-reserve,,,government-organisation:PB202,TA031231,45251478
local-nature-reserve,,,government-organisation:PB202,SK005864,45251479
local-nature-reserve,,,government-organisation:PB202,SU699940,45251480
local-nature-reserve,,,government-organisation:PB202,SK500455,45251481
local-nature-reserve,,,government-organisation:PB202,SK500458,45251482
local-nature-reserve,,,government-organisation:PB202,TL499039,45251483
local-nature-reserve,,,government-organisation:PB202,SU729285,45251484
local-nature-reserve,,,government-organisation:PB202,SP163881,45251485
local-nature-reserve,,,government-organisation:PB202,SU800518,45251486
local-nature-reserve,,,government-organisation:PB202,SK586348,45251487
local-nature-reserve,,,government-organisation:PB202,SK593386,45251488
local-nature-reserve,,,government-organisation:PB202,SD697105,45251489
local-nature-reserve,,,government-organisation:PB202,SU887541,45251490
local-nature-reserve,,,government-organisation:PB202,TL241344,45251491
local-nature-reserve,,,government-organisation:PB202,TA285073,45251492
local-nature-reserve,,,government-organisation:PB202,ST218251,45251493
local-nature-reserve,,,government-organisation:PB202,TQ384344,45251494
local-nature-reserve,,,government-organisation:PB202,SP326657,45251495
local-nature-reserve,,,government-organisation:PB202,SP205568,45251496
local-nature-reserve,,,government-organisation:PB202,TG211098,45251497
local-nature-reserve,,,government-organisation:PB202,SK314358,45251498
local-nature-reserve,,,government-organisation:PB202,SS455251,45251499
local-nature-reserve,,,government-organisation:PB202,SD697085,45251500
local-nature-reserve,,,government-organisation:PB202,SU977790,45251501
local-nature-reserve,,,government-organisation:PB202,SK430667,45251502
local-nature-reserve,,,government-organisation:PB202,SD678043,45251503
local-nature-reserve,,,government-organisation:PB202,TL474650,45251504
local-nature-reserve,,,government-organisation:PB202,SK568603,45251505
local-nature-reserve,,,government-organisation:PB202,SJ697072,45251506
local-nature-reserve,,,government-organisation:PB202,SK580693,45251507
local-nature-reserve,,,government-organisation:PB202,SE457266,45251508
local-nature-reserve,,,government-organisation:PB202,ST130206,45251509
local-nature-reserve,,,government-organisation:PB202,TM026263,45251510
local-nature-reserve,,,government-organisation:PB202,SJ964932,45251511
local-nature-reserve,,,government-organisation:PB202,TQ123629,45251512
local-nature-reserve,,,government-organisation:PB202,TR303401,45251513
local-nature-reserve,,,government-organisation:PB202,ST324626,45251514
local-nature-reserve,,,government-organisation:PB202,SU454095,45251515
local-nature-reserve,,,government-organisation:PB202,ST212254,45251516
local-nature-reserve,,,government-organisation:PB202,SK494646,45251517
local-nature-reserve,,,government-organisation:PB202,SU841480,45251518
local-nature-reserve,,,government-organisation:PB202,SK363326,45251519
local-nature-reserve,,,government-organisation:PB202,SP578637,45251520
local-nature-reserve,,,government-organisation:PB202,SK215207,45251521
local-nature-reserve,,,government-organisation:PB202,SJ995481,45251522
local-nature-reserve,,,government-organisation:PB202,SO839900,45251523
local-nature-reserve,,,government-organisation:PB202,SK269181,45251524
local-nature-reserve,,,government-organisation:PB202,TQ519812,45251525
local-nature-reserve,,,government-organisation:PB202,SK573320,45251526
local-nature-reserve,,,government-organisation:PB202,TL250326,45251527
local-nature-reserve,,,government-organisation:PB202,SJ639991,45251528
local-nature-reserve,,,government-organisation:PB202,SD602061,45251529
local-nature-reserve,,,government-organisation:PB202,SP003834,45251530
local-nature-reserve,,,government-organisation:PB202,SP178871,45251531
local-nature-reserve,,,government-organisation:PB202,TQ198649,45251532
local-nature-reserve,,,government-organisation:PB202,SE338367,45251533
local-nature-reserve,,,government-organisation:PB202,SE431309,45251534
local-nature-reserve,,,government-organisation:PB202,SY694909,45251535
local-nature-reserve,,,government-organisation:PB202,NY387584,45251536
local-nature-reserve,,,government-organisation:PB202,SE349339,45251537
local-nature-reserve,,,government-organisation:PB202,TQ092841,45251538
local-nature-reserve,,,government-organisation:PB202,TQ099832,45251539
local-nature-reserve,,,government-organisation:PB202,TQ103823,45251540
local-nature-reserve,,,government-organisation:PB202,SE378098,45251541
local-nature-reserve,,,government-organisation:PB202,TQ769556,45251542
local-nature-reserve,,,government-organisation:PB202,SP147901,45251543
local-nature-reserve,,,government-organisation:PB202,SK460473,45251544
local-nature-reserve,,,government-organisation:PB202,SK493390,45251545
local-nature-reserve,,,government-organisation:PB202,SE337328,45251546
local-nature-reserve,,,government-organisation:PB202,SE340347,45251547
local-nature-reserve,,,government-organisation:PB202,NZ161404,45251548
local-nature-reserve,,,government-organisation:PB202,SD655086,45251549
local-nature-reserve,,,government-organisation:PB202,TQ166618,45251550
local-nature-reserve,,,government-organisation:PB202,SK592470,45251551
local-nature-reserve,,,government-organisation:PB202,SJ641128,45251552
local-nature-reserve,,,government-organisation:PB202,SJ719122,45251553
local-nature-reserve,,,government-organisation:PB202,SJ705065,45251554
local-nature-reserve,,,government-organisation:PB202,TQ050863,45251555
local-nature-reserve,,,government-organisation:PB202,TQ051870,45251556
local-nature-reserve,,,government-organisation:PB202,SS516461,45251557
local-nature-reserve,,,government-organisation:PB202,SJ486955,45251558
local-nature-reserve,,,government-organisation:PB202,SJ695053,45251559
local-nature-reserve,,,government-organisation:PB202,TQ109609,45251560
local-nature-reserve,,,government-organisation:PB202,SK323632,45251561
local-nature-reserve,,,government-organisation:PB202,SK352596,45251562
local-nature-reserve,,,government-organisation:PB202,SK358636,45251563
local-nature-reserve,,,government-organisation:PB202,SE342359,45251564
local-nature-reserve,,,government-organisation:PB202,SP125812,45251565
local-nature-reserve,,,government-organisation:PB202,SP051990,45251566
local-nature-reserve,,,government-organisation:PB202,TQ317093,45251567
local-nature-reserve,,,government-organisation:PB202,TQ120968,45251568
local-nature-reserve,,,government-organisation:PB202,SE643084,45251569
local-nature-reserve,,,government-organisation:PB202,SE891146,45251570
local-nature-reserve,,,government-organisation:PB202,TL770242,45251571
local-nature-reserve,,,government-organisation:PB202,SK349856,45251572
local-nature-reserve,,,government-organisation:PB202,TL485560,45251573
local-nature-reserve,,,government-organisation:PB202,TL483557,45251574
local-nature-reserve,,,government-organisation:PB202,SK319820,45251575
local-nature-reserve,,,government-organisation:PB202,SK286967,45251576
local-nature-reserve,,,government-organisation:PB202,SE921081,45251577
local-nature-reserve,,,government-organisation:PB202,TQ984412,45251578
local-nature-reserve,,,government-organisation:PB202,SE880133,45251579
local-nature-reserve,,,government-organisation:PB202,SE878140,45251580
local-nature-reserve,,,government-organisation:PB202,SU700126,45251581
local-nature-reserve,,,government-organisation:PB202,SD661060,45251582
local-nature-reserve,,,government-organisation:PB202,SZ198929,45251583
local-nature-reserve,,,government-organisation:PB202,SD644116,45251584
local-nature-reserve,,,government-organisation:PB202,SP170744,45251585
local-nature-reserve,,,government-organisation:PB202,SU734633,45251586
local-nature-reserve,,,government-organisation:PB202,SK595466,45251587
local-nature-reserve,,,government-organisation:PB202,SD568426,45251588
local-nature-reserve,,,government-organisation:PB202,TQ849109,45251589
local-nature-reserve,,,government-organisation:PB202,SJ675038,45251590
local-nature-reserve,,,government-organisation:PB202,SU619646,45251591
local-nature-reserve,,,government-organisation:PB202,SP562994,45251592
local-nature-reserve,,,government-organisation:PB202,SP562993,45251593
local-nature-reserve,,,government-organisation:PB202,TL700063,45251594
local-nature-reserve,,,government-organisation:PB202,SP421354,45251595
local-nature-reserve,,,government-organisation:PB202,TQ362798,45251596
local-nature-reserve,,,government-organisation:PB202,SK572016,45251597
local-nature-reserve,,,government-organisation:PB202,TL889411,45251598
local-nature-reserve,,,government-organisation:PB202,TQ531307,45251599
local-nature-reserve,,,government-organisation:PB202,SU853497,45251600
local-nature-reserve,,,government-organisation:PB202,TQ276843,45251601
local-nature-reserve,,,government-organisation:PB202,TQ475929,45251602
local-nature-reserve,,,government-organisation:PB202,ST352139,45251603
local-nature-reserve,,,government-organisation:PB202,SD789062,45251604
local-nature-reserve,,,government-organisation:PB202,SJ799933,45251605
local-nature-reserve,,,government-organisation:PB202,SJ805931,45251606
local-nature-reserve,,,government-organisation:PB202,SO952465,45251607
local-nature-reserve,,,government-organisation:PB202,SP031013,45251608
local-nature-reserve,,,government-organisation:PB202,TQ256386,45251609
local-nature-reserve,,,government-organisation:PB202,TQ285360,45251610
local-nature-reserve,,,government-organisation:PB202,SU489132,45251611
local-nature-reserve,,,government-organisation:PB202,TQ784111,45251612
local-nature-reserve,,,government-organisation:PB202,TQ793105,45251613
local-nature-reserve,,,government-organisation:PB202,SK613440,45251614
local-nature-reserve,,,government-organisation:PB202,ST576695,45251615
local-nature-reserve,,,government-organisation:PB202,ST593704,45251616
local-nature-reserve,,,government-organisation:PB202,ST521768,45251617
local-nature-reserve,,,government-organisation:PB202,ST600750,45251618
local-nature-reserve,,,government-organisation:PB202,ST611703,45251619
local-nature-reserve,,,government-organisation:PB202,ST578720,45251620
local-nature-reserve,,,government-organisation:PB202,ST580777,45251621
local-nature-reserve,,,government-organisation:PB202,ST631716,45251622
local-nature-reserve,,,government-organisation:PB202,TQ263344,45251623
local-nature-reserve,,,government-organisation:PB202,SK504328,45251624
local-nature-reserve,,,government-organisation:PB202,TQ719692,45251625
local-nature-reserve,,,government-organisation:PB202,TM101797,45251626
local-nature-reserve,,,government-organisation:PB202,SU602483,45251627
local-nature-reserve,,,government-organisation:PB202,TQ445001,45251628
local-nature-reserve,,,government-organisation:PB202,SP620994,45251629
local-nature-reserve,,,government-organisation:PB202,NZ438442,45251630
local-nature-reserve,,,government-organisation:PB202,SX461580,45251631
local-nature-reserve,,,government-organisation:PB202,SX513517,45251632
local-nature-reserve,,,government-organisation:PB202,SJ655133,45251633
local-nature-reserve,,,government-organisation:PB202,SJ681108,45251634
local-nature-reserve,,,government-organisation:PB202,SJ400345,45251635
local-nature-reserve,,,government-organisation:PB202,SK412303,45251636
local-nature-reserve,,,government-organisation:PB202,SX500591,45251637
local-nature-reserve,,,government-organisation:PB202,TL540212,45251638
local-nature-reserve,,,government-organisation:PB202,SX552571,45251639
local-nature-reserve,,,government-organisation:PB202,SX498585,45251640
local-nature-reserve,,,government-organisation:PB202,SX457588,45251641
local-nature-reserve,,,government-organisation:PB202,SE285396,45251642
local-nature-reserve,,,government-organisation:PB202,SD585031,45251643
local-nature-reserve,,,government-organisation:PB202,SO911947,45251644
local-nature-reserve,,,government-organisation:PB202,TQ361798,45251645
local-nature-reserve,,,government-organisation:PB202,SP042867,45251646
local-nature-reserve,,,government-organisation:PB202,SO992835,45251647
local-nature-reserve,,,government-organisation:PB202,SP034792,45251648
local-nature-reserve,,,government-organisation:PB202,SP038792,45251649
local-nature-reserve,,,government-organisation:PB202,ST836560,45251650
local-nature-reserve,,,government-organisation:PB202,TQ080682,45251651
local-nature-reserve,,,government-organisation:PB202,TQ401728,45251652
local-nature-reserve,,,government-organisation:PB202,SJ948906,45251653
local-nature-reserve,,,government-organisation:PB202,TL698774,45251654
local-nature-reserve,,,government-organisation:PB202,SO939923,45251655
local-nature-reserve,,,government-organisation:PB202,SE214443,45251656
local-nature-reserve,,,government-organisation:PB202,SJ465066,45251657
local-nature-reserve,,,government-organisation:PB202,SJ386195,45251658
local-nature-reserve,,,government-organisation:PB202,SJ390045,45251659
local-nature-reserve,,,government-organisation:PB202,TQ515866,45251660
local-nature-reserve,,,government-organisation:PB202,TQ506839,45251661
local-nature-reserve,,,government-organisation:PB202,TQ515859,45251662
local-nature-reserve,,,government-organisation:PB202,SD583011,45251663
local-nature-reserve,,,government-organisation:PB202,SJ776996,45251664
local-nature-reserve,,,government-organisation:PB202,SU438117,45251665
local-nature-reserve,,,government-organisation:PB202,SJ728156,45251666
local-nature-reserve,,,government-organisation:PB202,SJ268212,45251667
local-nature-reserve,,,government-organisation:PB202,SE325250,45251668
local-nature-reserve,,,government-organisation:PB202,TQ266577,45251669
local-nature-reserve,,,government-organisation:PB202,SJ941226,45251670
local-nature-reserve,,,government-organisation:PB202,SJ879877,45251671
local-nature-reserve,,,government-organisation:PB202,SJ916916,45251672
local-nature-reserve,,,government-organisation:PB202,TQ431910,45251673
local-nature-reserve,,,government-organisation:PB202,SO449938,45251674
local-nature-reserve,,,government-organisation:PB202,TQ291702,45251675
local-nature-reserve,,,government-organisation:PB202,SX880631,45251676
local-nature-reserve,,,government-organisation:PB202,SJ501358,45251677
local-nature-reserve,,,government-organisation:PB202,TQ309716,45251678
local-nature-reserve,,,government-organisation:PB202,SK296588,45251679
local-nature-reserve,,,government-organisation:PB202,SK307196,45251680
local-nature-reserve,,,government-organisation:PB202,SZ035784,45251681
local-nature-reserve,,,government-organisation:PB202,SJ688060,45251682
local-nature-reserve,,,government-organisation:PB202,NZ286422,45251683
local-nature-reserve,,,government-organisation:PB202,TL928358,45251684
local-nature-reserve,,,government-organisation:PB202,TQ998422,45251685
local-nature-reserve,,,government-organisation:PB202,TA244092,45251686
local-nature-reserve,,,government-organisation:PB202,TF109990,45251687
local-nature-reserve,,,government-organisation:PB202,TQ286747,45251688
local-nature-reserve,,,government-organisation:PB202,SK678437,45251689
